Date,JPY,Daily_Returns_Percentage,Weekly_Returns_Percentage,DR_Classes,WR_Classes,News
2016-04-28,108.771101,2.381167303721,0.5695905267372439,PS,PS,"bernie sanders cut hundreds staff members focus california/,,,/chipotle e. coli outbreak brings chain earth/,,,/dennis hastert sentenced <NUM> months apologizes sex abuse/,,,/donald trump laying foreign policy promises coherence/,,,/dyson wants create hair dryer revolution/,,,/exclusive ares apollo vying american capital sources/,,,/five myths pacific rim/,,,/jimmy buffett margaritaville state mind empire/,,,/jobs squeezed chinese trade voters seek extremes/,,,/pennsylvania unbound delegates remain wary donald trump"
2016-04-29,106.974501,1.6517254891076334,3.9293289801209426,PS,PL,"<NUM> tied san bernardino gunman indicted/,,,/chris wallace in-house moderate fox news less predictable targets/,,,/clues mystery prince final days/,,,/colorado weighs replacing obama health policy universal coverage/,,,/divided aleppo plunges back war syrian hospital hit/,,,/donald trump accepting views gay issues set apart g.o.p/,,,/donald trump beat expectations everywhere suggesting broad shift/,,,/employers urged prevent zika infections work/,,,/hints prince failing health preceded sudden death/,,,/kiki herb kitsch whisky chaser"
2016-04-30,106.578101,0.370555596235036,4.431145309473166,PS,PL,"exclusive state grid enel place bids brazil renova stake sources/,,,/kristen griest course become first female army officer trained lead troops combat/,,,/man sentenced <NUM> years beating death transgender woman/,,,/state emergency declared baghdad protesters take iraqi parliament/,,,/astronomers find tailless comet first kind/,,,/sadr followers dig inside baghdad green zone political crisis deepens/,,,/anti-trump protests break second day california/,,,/brutal shocking cruelâ€™ woman gets <NUM> years cutting fetus another woman womb/,,,/buffett munger slam valeant drugmaker turned sewer/,,,/police say boy 8th-grade graduation speaker became killer <NUM>"
2016-05-01,106.6129,-0.032651172870856726,4.493203354695851,NS,PL,"irony celebrity populism/,,,/party without joe biden scenes correspondents dinner aftermath/,,,/suspected islamic state suicide bomber kills two police southeast turkey sources/,,,/weekend briefing ted cruz donald trump n.f.l/,,,/derailed train washington leaks hazardous chemical disrupts rail service/,,,/facing long odds california cruz courts state republicans/,,,/protesters leave baghdad green zone day ransacking parliament/,,,/aleppo bombed syrian army begins calm plan elsewhere/,,,/cash-flush california gop allows chairman seek third term/,,,/cruz wins indiana"
2016-05-02,106.4004,0.199319219343991,4.432894939748877,PS,PL,"alzheimer disease/,,,/college roommate david panton ted cruz finds unwavering support/,,,/dredging miami port badly damaged coral reef study finds/,,,/indiana economy offers caution inspiration primary nears/,,,/julianna margulies closing arguments good wife/,,,/learn alzheimer invite reporter tail really/,,,/malia obama attend harvard <NUM>/,,,/malia obama rebels sort choosing harvard/,,,/marine corps investigating photo iconic flag-raising iwo jima/,,,/monday evening briefing hillary clinton donald trump bitcoin"
2016-05-03,106.750101,-0.3286651178002984,4.059512740161168,NS,PL,"california prepares long-denied star turn presidential race/,,,/catching flight budget hours minutes security/,,,/corn pone rebooted country new humor/,,,/days chaos baghdad protest meltdown/,,,/donald trump speaks like sixth-grader politicians/,,,/prince died without according court documents filed sister/,,,/ruined serbian orthodox church landmark old new york/,,,/lyin ted attack works well donald trump/,,,/put middle east back together/,,,/starboard smith says yahoo welcoming since arrival"
2016-05-04,106.812999,-0.058920787344263204,4.1385056940003295,NS,PL,"<NUM> wines <NUM> spring edition/,,,/dennis hastert seems architect dysfunction speaker/,,,/donald trump party/,,,/google fiat chrysler team self-driving minivans/,,,/jodie foster stays one real stars hollywood/,,,/lincoln center president abrupt departure prompted relationship/,,,/missing mexican students suffered night terror investigators say/,,,/obama needles clinton g.o.p field correspondents dinner/,,,/opioid prescribing gets another look f.d.a revisits mandatory doctor training/,,,/potent side effect flint water crisis mental health problems"
2016-05-05,107.218101,-0.3792628273643004,1.427768943885198,NS,PS,"bountiful afghan opium harvest yields profits taliban/,,,/candles may caused fire gutted serbian church officials say/,,,/doctor warned silent abortions files civil rights complaint/,,,/exclusive coinbase ripple close landing new york bitcoin licenses source/,,,/men book clubs/,,,/prince addiction intervention late/,,,/senators urge regulators id vehicles possible faulty takata air bags/,,,/u.n. security council condemns attacks health workers war zones/,,,/egypt latest target gays/,,,/money tips millennials dream boss"
2016-05-06,107.120801,0.09074960206579874,-0.13676156339349177,PS,NS,"<NUM> ways donald trump would unlike nominee/,,,/ahmet davutoglu turkey prime minister expected replaced/,,,/arianna huffington sleep revolution starts home/,,,/army captain takes obama court isis fight/,,,/ben rhodes profile new york times magazine gross/,,,/cement shoes fabled anchor watery grave surface brooklyn/,,,/donald trump charge republicans day reckoning/,,,/farewell grand old party/,,,/fetuses feel pain utah abortion law doctors odds/,,,/flags fathers author doubts father iwo jima photo"
2016-05-07,107.091201,0.027632354989577834,-0.4814309836501991,PS,NS,"homelessness rises los angeles except veterans families/,,,/long island plane crash kills <NUM>/,,,/ivy league economist ethnically profiled interrogated math american airlines flight/,,,/loophole u.s. shell company rule could spur misconduct groups/,,,/west point launches inquiry cadetsâ€™ fists-raised photo/,,,/obama says u.s. race relations improved work done/,,,/roberts emphasizes high courtâ€™s restraint independence/,,,/stand trump way piles four-pinocchio whoppers/,,,/el chapo guzmán moved prison along texas border/,,,/greek finmin says imf contingent measures impossible legislate"
2016-05-08,107.214399,-0.11504026367208553,-0.5641896993703313,NS,NS,"republican party worst week washington/,,,/syrian warplanes counter-attack rebels near aleppo/,,,/war islamic state hits hurdles u.s. military gears/,,,/sarah palin says paul ryan soon cantored/,,,/south confederate-monument problem going away/,,,/much love brazil president maybe less impeachment/,,,/gop electoral-map problem trump demographics/,,,/nobody left evangelicals feel abandoned gop trump ascent/,,,/clinton wonky policies fine-grained complexity contrast rivals grandiose ideas/,,,/prominent pakistani anti-militant activist shot dead karachi"
2016-05-09,108.1517,-0.8742305219656146,-1.6459524588253345,NS,NS,"black americans see gains life expectancy/,,,/donald trump warning paul ryan signals g.o.p discord/,,,/groupon sues once-great ibm patent/,,,/lawyers sumner redstone trial tussle possible dismissal/,,,/lightning oust islanders game <NUM> rout/,,,/met opera struggling fill empty seats/,,,/north korea says push nuclear program defying u.n. sanctions/,,,/pakistani rights activist khurram zaki fatally shot karachi/,,,/review radiohead moon shaped pool patient perfectionism/,,,/ancient lava bubbles reveal conditions primordial earth"
2016-05-10,108.9903,-0.7753923424227338,-2.098545087090841,NS,NS,"clinton aide cheryl mills leaves fbi interview briefly asked emails/,,,/exclusive u.s. investigates market-making operations citadel kcg/,,,/thai officials battle buddhist monks tigers fate/,,,/white house prods senate garland amid republican blockade/,,,/budweiser renames america inspire drinkers/,,,/playboy president donald trump double standard/,,,/trump confounding expectations/,,,/paul ryan could recuse supporting donald trump/,,,/pundits achieve cable-news stardom converting donald trump supporters/,,,/u.s. job openings hit eight-month high skills mismatch emerging"
2016-05-11,108.553099,0.4011375324226094,-1.62910883159455,PS,NS,"baghdad rocked blasts islamic state claims city bloodiest day months/,,,/colorado inmate files first claim paternity prince estate/,,,/democratic voters like either hillary clinton bernie sanders/,,,/donald trump stolen paul ryan party/,,,/harvardâ€™s clueless illiberalism/,,,/lazy sunday routine vanessa bayer saturday night live/,,,/sarah palin political mother trump/,,,/texas judge upholds nearly two-year jail term affluenza teen/,,,/brazil rousseff undone hubris economic missteps/,,,/google says payday lender ads"
2016-05-12,108.937899,-0.35448089786915205,-1.6040183364187612,NS,NS,"deals trump/,,,/exclusive u.s. plans new wave immigrant deportation raids/,,,/trump insults voters yet/,,,/tsa struggles balancing speed security airport checkpoints/,,,/commentary london new muslim mayor already tilting world political chessboard/,,,/doping bombshells rock wada meeting drug crisis deepens/,,,/mitsubishi motors says cash ride widening mileage affair/,,,/secret service investigate trump ex-butler calls obama killed/,,,/brazil new president already deeply unpopular/,,,/jon stewart perfectly diagnosed problem hillary clinton candidacy"
2016-05-13,108.6808,0.2360051023198082,-1.4562988564657928,PS,NS,"donald trump masqueraded publicist brag/,,,/tribeca film festival announces winners/,,,/five myths transgender/,,,/six common mistakes make laundry/,,,/ancient tools bone found florida could help rewrite story first americans/,,,/bill clinton takes protesters coal country/,,,/see couples magically age <NUM> years/,,,/better design could solve debate gendered bathrooms/,,,/thanks gave murderâ€™ teen pleads guilty killing couple raised/,,,/u.s. probes trump former butler urging obama assassination"
2016-05-14,108.6899,-0.008373144106400332,-1.492838800080321,NS,NS,"blacks born top <NUM> comments/,,,/belief resentment indiana/,,,/navy seal instructor pulled away training following death sailor/,,,/kurdish militants reportedly shoot turkish security forces helicopter/,,,/take america man yanked hijab pleads guilty religious obstruction/,,,/bathrooms critics decry north carolina law lesser-known elements/,,,/justin trudeau wife asked help canadian-style firestorm ensued/,,,/atlanta katie ledecky proves track rio — possible history/,,,/accused rapist kept getting second chances d.c. justice system/,,,/map tough republican completely daunting donald trump"
2016-05-15,108.5718,0.10865775016813473,-1.2660622198703066,PS,NS,"game thrones season <NUM> episode <NUM> review book stranger/,,,/u.s. combat missions may end fighting goes/,,,/weekend briefing transgender rights donald trump doping/,,,/managing philanthropy national parks/,,,/legal north carolina attorney general defend state bathroom law/,,,/obama birth trump movement/,,,/filipino children u.s. troops mixed feelings american return/,,,/happened saturday dramatic nevada democratic convention/,,,/sheryl sandberg learned live husband death/,,,/invisible tax teachers color"
2016-05-16,108.8909,-0.29390688926591224,-0.6834844020019943,NS,NS,"lose weight diet/,,,/manchester united match canceled fake bomb found/,,,/obama civics lesson trump sanders supporters/,,,/obama swipes trump name speech rutgers/,,,/plan flood san francisco news homelessness/,,,/raptors escape past ousting heat game <NUM>/,,,/reince priebus urges g.o.p unity behind trump/,,,/rupaul drag race highlights struggle acceptance/,,,/russian official apologizes doping problem says athletes barred/,,,/social media finds new role news entertainment curator"
2016-05-17,108.9186,-0.02543830568028227,0.06578567083492715,NS,PS,"brooklyn basement jazz russian accent/,,,/evening briefing bernie sanders donald trump zika/,,,/evening briefing hillary clinton donald trump cultural revolution/,,,/house challenge health law could raise premiums administration says/,,,/justices seeking compromise return contraception case lower courts/,,,/little limits donald trump plans attacks hillary clinton character/,,,/obama defends transgender directive school bathrooms/,,,/rift labor environmentalists threatens democratic turnout plan/,,,/scandals embroil alabama governor speaker chief justice/,,,/strange unending limbo egypt hosni mubarak"
2016-05-18,109.53179899999999,-0.5629883233901154,-0.9015864208538034,NS,NS,"ad portraying donald trump misogynist effective/,,,/add salt make bacon pancetta home/,,,/attention grows transgender children numbers elusive/,,,/cannes women turn force/,,,/donald trump says willing talk directly kim jong-un/,,,/hillary clinton super pac air first attack ads aimed donald trump/,,,/justice department opens investigation russian doping scandal/,,,/momofuku nishi david chang magic shows little wear/,,,/olympic sinkhole/,,,/patriotism beer"
2016-05-19,109.4101,0.11110837319488098,-0.4334588828448034,PS,NS,"bernie sanders eyeing convention willing harm hillary clinton homestretch/,,,/bernie sanders facing pressure supporters actions nevada/,,,/donald hillary bernie factor/,,,/donald trump docket look supreme court wish list/,,,/eric fanning confirmed secretary army/,,,/evening briefing bernie sanders donald trump boko haram/,,,/evening briefing egyptair hillary clinton donald trump/,,,/fact-checking post-fact world/,,,/george mason university firms plan name law school scalia/,,,/hillary clinton says donald trump qualified president"
2016-05-20,110.1125,-0.6419882625095852,-1.3173440018844076,NS,NS,"<NUM> tortured republican responses donald trump/,,,/donald trump releases list possible supreme court picks/,,,/pioneertown wants new old west/,,,/republicans want party unify behind donald trump poll shows/,,,/russia bolsters submarine fleet tensions u.s. rise/,,,/traditional polling underselling donald trump true strength/,,,/trump aide paul manafort promoted campaign chairman chief strategist/,,,/trump bets mass amnesia/,,,/would take donald trump deport <NUM> million build wall/,,,/alan young actor played willllburrrrr mister ed dies <NUM>"
2016-05-21,110.1469,-0.031240776478611565,-1.3405109398389499,NS,NS,"debbie wasserman schultz worst week washington/,,,/two horses homeboykris prameyda die pimlico preakness day/,,,/clinton ready wild west campaign donald trump/,,,/inside fight daniel snyder native american activists redskins/,,,/people like edward snowden say boycott google newest messaging app/,,,/radar bill clinton finds voice supporting actor/,,,/wrist-band device alcohol monitoring wins u.s. prize/,,,/exaggerator wins 141st preakness stakes/,,,/mosquitoes biting state/,,,/guns protect hillary donald trump calls clinton armed secret service protection"
2016-05-22,110.1943,-0.04303343988800634,-1.494402782306281,NS,NS,"airstrike taliban leader escalates u.s. involvement afghan war/,,,/bernie sanders feud democratic leadership heats/,,,/fighting phony populism/,,,/iraqi military preparing retake fallujah islamic state/,,,/review bryan cranston shines lyndon johnson way/,,,/wealthy people refuse give donald trump money/,,,/alexander hamilton warning <NUM> voters/,,,/bernie sanders declared war democratic establishment/,,,/online lending scare/,,,/new coalition destroy islamic state"
2016-05-23,109.423101,0.6998538036903881,-0.4887469935504356,PS,NS,"accident advocates want speak car crashes instead/,,,/director toni erdmann savors moment cannes/,,,/donald trump hillary clinton set clash gun control/,,,/greek lawmakers narrowly approve austerity legislation/,,,/halt smartphone slide samsung rewrites playbook/,,,/hillary clinton warns treating donald trump normal candidate/,,,/huge recall frozen fruits vegetables listeria outbreak/,,,/inverted jenny object intrigue stamp world re-emerges <NUM> years/,,,/oklahoma passes bill would subject abortion doctors felony charges/,,,/sumner redstone moves replace ousted trust members"
2016-05-24,109.9272,-0.4606879126922081,-0.9260126369600812,NS,NS,"bill weld running libertarian likens donald trump immigration plan kristallnacht/,,,/republican congresswoman personal stake transgender debate/,,,/review sweetbitter bright lights big city restaurant set/,,,/want see gop senator duck run ask trump/,,,/hillary clinton fun trustworthy/,,,/legendary photographer twenty-year obsession real food/,,,/palme goes ken loach film cannes/,,,/young people likely live parents partners/,,,/case banning pornography/,,,/donald trump calls global warming hoax threatens golf course"
2016-05-25,110.0764,-0.1357261896964701,-0.49720812126898295,NS,NS,"airport security behind backups/,,,/angry birds movie nests atop box office/,,,/gisele inc/,,,/new hollywood sumner redstone man time/,,,/paul ryan soap opera donald trump/,,,/story behind american dream photo west point went viral/,,,/trumpism made europe/,,,/american gi defected north korea sons propaganda stars/,,,/found donald trump phantom <NUM> million donation vets/,,,/house speaker ryan says decided trump"
2016-05-26,109.7998,0.25128002005880035,-0.3561828386958723,PS,NS,"arrow history/,,,/beer outdoors around clock/,,,/clear phil mickelson thank insider trading ruling/,,,/donald trump views climate change clues emerge/,,,/inside roc nation sports jay z high-end boutique athlete agency/,,,/russia denies doping sochi olympics/,,,/secret service shoots man near white house/,,,/start-ups showered cash work/,,,/successful already lottery/,,,/two connect ... date history"
2016-05-27,110.196501,-0.3612948293166198,-0.076286525144738,NS,NS,"end office dress code/,,,/five myths stanley cup/,,,/oklahoma governor vetoes bill would charge abortion doctors/,,,/revisiting hiroshima books reports places/,,,/turkish parliament approves stripping lawmakers immunity/,,,/new report hillary clintonâ€™s email damning/,,,/amber heard files restraining order johnny depp alleged domestic violence/,,,/candace bushnell tinder like vegas/,,,/newspapers escalate fight ad blockers/,,,/peter thiel reason angry gawker writing gay"
2016-05-28,110.199201,-0.0024501685402782414,-0.047482952311852955,NS,NS,"moshe yaalon israeli defense minister resigns/,,,/sharp exchange election-year polling offers thoughts rest us/,,,/affront memory people foughtâ€™ looters dig civil war battlefield/,,,/u.s. sees first case bacteria resistant last-resort antibiotic/,,,/<NUM> people struck lightning child birthday party paris park/,,,/top <NUM> people donald trump might pick vice president/,,,/campaign chaos donald trump shows management style/,,,/crushingâ€™ world war ii-era plane crashes hudson river killing pilot/,,,/hillary clinton worst week washington/,,,/end champions league belongs real madrid cristiano ronaldo"
2016-05-29,110.5796,-0.3451921579721642,-0.3496551092025584,NS,NS,"bernie sanders derides pick clinton allies convention committee leaders/,,,/donald trump speaks rolling thunder rally/,,,/memorial day message candidates/,,,/<NUM> migrants drowned mediterranean past days/,,,/along new silk road city built sand monument china problems/,,,/gary johnson wins libertarian presidential nomination/,,,/hillary clinton face different standard honesty/,,,/obama hiroshima moral lessons/,,,/dear fellow veterans tell war stories/,,,/even victory donald trump stop airing grievances"
2016-05-30,110.876001,-0.2680431110259036,-1.327781781655034,NS,NS,"donald trump bikers share affection rolling thunder rally/,,,/game thrones season <NUM> episode <NUM> dragon queen campaign trail/,,,/j.f.k computer glitch wreaks havoc air passengers/,,,/seaworthy ready early unveiling/,,,/silicon valley season <NUM> episode <NUM> spaces vs. tabs/,,,/depressing moment <NUM> race/,,,/shared grief friendship — shared mission/,,,/trump tragic rolling bluster/,,,/british vote leave e.u could shatter united kingdom/,,,/donald trump pick ivanka running mate"
2016-05-31,110.785,0.0820745690494391,-0.7803346214585645,PS,NS,"donald trump win battleground regions decide/,,,/f.d.a finishes food labels eat/,,,/gorilla killed child enters enclosure cincinnati zoo/,,,/jane fawcett british decoder helped doom bismarck dies <NUM>/,,,/middle eastern writers find refuge dystopian novel/,,,/multiple tours war overseas struggle home/,,,/opioid prescriptions drop first time two decades/,,,/price green card 500,000 stadium stake/,,,/rulings remarks tell divided story 8-member supreme court/,,,/slicing dicing prepare knife-free meal"
2016-06-01,109.8413,0.8518301214063086,0.21357893245054527,PS,PS,"bill cosby accuser could face pretrial hearing/,,,/cancer survivor receives first penis transplant united states/,,,/china homeowners find land doubt/,,,/christopher kimball moving america test kitchen/,,,/donald trump lashes media detailing gifts veterans/,,,/ex-army sniper gets 20-year sentence murder-for-hire scheme/,,,/fear catastrophe unfolding amid fighting falluja/,,,/general mills recalls flour consumers fall ill/,,,/gov jerry brown endorses hillary clinton ahead california primary/,,,/kansas parents worry schools slipping amid budget battles"
2016-06-02,109.0602,0.7111168567742965,0.6735895693799279,PS,PS,"bernie sanders factually incorrect delegate math/,,,/bryan whitman pentagon official charged stealing nanny license plates placed leave/,,,/commentary long north korea nuke u.s. city/,,,/comparisons golden state warriors playing different game/,,,/compelling reason kevin durant stay thunder team/,,,/dogs test drug aimed humans biggest killer age/,,,/hillary clinton portray donald trump foreign policy positions dangerous/,,,/hispanic official leave r.n.c sign disaffection donald trump/,,,/kenneth starr resign chancellor baylor/,,,/music world bands together youtube seeking change law"
2016-06-03,107.0357,1.8563142191193407,2.868331545300151,PS,PL,"<NUM> fort hood soldiers dead <NUM> missing texas floods/,,,/exclusive couche-tard 7-eleven parent vying cst brands sources/,,,/five myths gentrification/,,,/friday evening briefing hillary clinton donald trump golden state warriors/,,,/hillary clinton warns donald trump thin skin would set war economic crisis/,,,/inside charles koch <NUM> million quest republic science/,,,/lizzie grubman changed party girl/,,,/one guantánamo detainee pleads release another appear/,,,/prince died accidental overdose opioid painkiller/,,,/prince overdosed fentanyl"
2016-06-04,106.8602,0.16396398584771532,3.02996842962591,PS,PL,"edgar feuchtwanger bore witness horribly close hitler/,,,/look african-american donald trump says rally/,,,/since clinching gop nomination trump gone stride message/,,,/south korea hotel lotte delays start overseas ipo roadshow/,,,/virginia governor restores voting rights felons/,,,/wyeth temple midcentury modern design seeks new wallets/,,,/cancer cell therapies could approved next year juno kite pharma/,,,/clinton hits rivals immigration california campaign swing/,,,/exclusive u.s. falters campaign revive iraqi army officials say/,,,/iconic moment muhammad ali lit olympic torch atlanta almost happen"
2016-06-05,106.674199,0.17406012715679253,3.5317554051560904,PS,PL,"president obama statement muhammad ali/,,,/senior republicans criticize trump remarks hispanic judge/,,,/silicon valley season <NUM> episode <NUM> stop beta time/,,,/free money thanks say swiss voters/,,,/heartbreaking moment dying mother begged friend take babies/,,,/new trump no-show/,,,/school forced help top student need/,,,/syrian army presses offensive islamic state/,,,/extending anti-estrogen therapy <NUM> years reduces breast-cancer recurrence new cancers/,,,/let narrow judges demographically biased donald trump"
2016-06-06,107.3337,-0.6182385301997755,3.1948311339259163,NS,PL,"almost <NUM> forgotten legend basketball still marvels game/,,,/bernie sanders vows fight convention hillary clinton wins primary/,,,/branded terrorist reporting two sides ukraine war/,,,/could muslim judge neutral donald trump think/,,,/game thrones season <NUM> episode <NUM> never late/,,,/j. k. rowling endorsed harry potter cursed child stage/,,,/justice conspiracy terrorism trial divides somalis minneapolis/,,,/monday evening briefing hillary clinton cleveland cavaliers kanye west/,,,/syrian russian aircraft step bombing aleppo city monitor/,,,/taliban claim killing <NUM> afghan province including new attorney general"
2016-06-07,107.2456,0.08208046494250709,3.1948368461434313,PS,PL,"ali least memorable fight/,,,/biased judge donald trump claimed/,,,/california senate race tale diversity flailing g.o.p/,,,/carnegie hall new leader son named hendrix/,,,/charges mother boy slipped gorilla enclosure cincinnati zoo/,,,/democrats jump allies donald trump judge dispute/,,,/everywhere paul ryan turns smell trump/,,,/gorillas even belong zoos harambe death spurs debate/,,,/greed corruption danger tarnished afghan gem trade/,,,/growing coy explores fallout family fought transgender child"
2016-06-08,107.035799,0.1956266737283272,2.554140382533703,PS,PL,"bernie sanders supporters fume hillary clinton new label/,,,/bomb istanbul kills <NUM> near tourist district/,,,/broadway king close/,,,/connecticut foundations crumbling home worthless/,,,/crowds crates louvre takes flood precautions/,,,/donald trump says remarks judge misconstrued/,,,/donald trump statement trump university/,,,/good samaritan helps boy survive internal decapitation idaho car crash/,,,/hillary clinton clinches nomination bernie sanders fight/,,,/hillary clinton donald trump narendra modi tuesday evening briefing"
2016-06-09,107.0032,0.030456165418058845,1.8861142745015798,PS,PS,"democrats nudge bernie sanders g.o.p tries rein donald trump/,,,/donald trump softens tone g.o.p hopes last/,,,/drummer defends stanford student convicted rape case band pays price/,,,/four elements periodic table get new names/,,,/hillary clinton long grueling quest/,,,/hillary clinton made history bernie sanders stubbornly ignored/,,,/hillary clinton winning mother would nervous/,,,/house passes puerto rico fiscal rescue bill ahead july cliff/,,,/n.b.a fashion runway stars styles ... trash/,,,/obama meet sanders nudge fully back clinton"
2016-06-10,106.9022,0.09438970049495765,0.12472474137135237,PS,PS,"<NUM> convictions driving drunk 9th got life/,,,/bernie sanders meets president obama pledges work defeat donald trump/,,,/clinton trump twitter delete account/,,,/hillary clinton tel aviv carbon dioxide thursday evening briefing/,,,/keeping appearances ruined former dallas banker/,,,/maria sharapova suspended tennis two years/,,,/muhammad ali first greatest love/,,,/obama endorses hillary clinton urges democrats unite/,,,/palestinians elect new president reality tv show/,,,/pleading peace chicago amid fears bloody summer"
2016-06-11,106.9597,-0.05378748051957416,-0.09311230935369963,NS,NS,"donald trump courting evangelicals faults hillary clinton policies character/,,,/hillary clinton denounces donald trump untrustworthy women issues/,,,/hillary clinton donald trump muhammad ali friday evening briefing/,,,/let woman brave statement peel blinders/,,,/mitch mcconnell rule rescinding endorsement donald trump/,,,/muhammad ali champion never sold/,,,/muhammad ali fans pay homage local hero/,,,/united nations chief exposes limits authority citing saudi threat/,,,/act cancels entrance exam south korea hong kong test leak/,,,/islamic state claims bombings near shi ite shrine damascus"
2016-06-12,106.801701,0.14771825276248762,-0.11952468468967936,PS,NS,"stanford commencement protests amid revelry/,,,/obama know enough say act terror act hate/,,,/trump running campaign gop nomination big problem/,,,/euro <NUM> violence spreads second french city/,,,/orlando club sister tribute gay brother died aids/,,,/tony awards <NUM> faq watch show red carpet tv online/,,,/rape case overshadows stanford commencement protests muted/,,,/anonymous bidder pays 3.46 million warren buffett lunch/,,,/assault rifle used florida shooting drives gun control debate/,,,/suicide bomber hits field hospital near libya sirte"
2016-06-13,106.2527,0.5140376930887953,1.007139416604474,PS,PS,"<NUM> valedictorians texas declare undocumented status outrage ensues/,,,/bernie sanders refuses concede nomination hillary clinton/,,,/cable industry mobilizes lobbying army block f.c.c moves/,,,/colombian hit man became youtube star/,,,/desperate pursuit zero-stress job/,,,/gawker general counsel takes leadership role/,,,/london subway experiment please walk escalator/,,,/mets manager terry collins hospitalized sunday game/,,,/nightclub massacre obama expresses outrage familiar lament/,,,/north dakotans reconsider corporate farming ban values"
2016-06-14,106.077701,0.1647007558396183,1.0889947932595874,PS,PS,"american pharoah already champion stud life/,,,/amid party concerns donald trump meets finance team/,,,/anderson cooper absolutely grilled florida gop attorney general support lgbt people/,,,/ar-15 rifles beloved reviled common element mass shootings/,,,/blaming muslims attack donald trump tosses pluralism aside/,,,/citing family hillary clinton affirms gun-control stance/,,,/cover donald trump fairly style guide/,,,/decades boom-boom room suit bias persists women/,,,/donald trump hillary clinton speeches missed/,,,/dump-trump talk returns actually easy"
2016-06-15,105.8872,0.1795862827004413,1.073097982853369,PS,PS,"cavs lebron james assembled getting clobbered/,,,/court backs rules treating internet utility luxury/,,,/donald trump responds orlando attack exploiting fear easing/,,,/f.b.i. inquiry omar mateen focus else could done/,,,/freddie gray died rough ride prosecutors assert/,,,/google get fiat chrysler minivans self-driving tests/,,,/health costs keep rising people know/,,,/idaho town rattled months reports brutal assault/,,,/man shot christina grimmie singer voice identified/,,,/morning shock zabar man accidentally shoots"
2016-06-16,104.7312,1.0917278009051188,2.123300985391083,PS,PS,"bernie sanders terms surrender/,,,/clinton outpaces rivals drug company donations/,,,/donald trump chasing campaign cash veers battleground states/,,,/held hostage orlando restroom playing dead stay alive/,,,/orlando disney donald trump wednesday evening briefing/,,,/orlando shooting know know/,,,/oscar pistorius removes artificial legs sentencing hearing/,,,/travel around world two carry-ons sort/,,,/trump veers party line gun control/,,,/used assault rifle army think civilians"
2016-06-17,104.2546,0.4550697404402939,2.4766562334545057,PS,PS,"anderson cooper covering orlando shooting touch empathy/,,,/billy ray cyrus like miley knows reinvention/,,,/c.d.c reports <NUM> pregnant women u.s. zika/,,,/court papers give insight stanford sex assault/,,,/defining proclaiming new black power/,,,/defying china hong kong bookseller describes detention/,,,/divers find body toddler snatched alligator disney resort/,,,/fbi right arrest omar mateen shooting/,,,/funeral fire chief <NUM> years died 9/11/,,,/globally orlando attack strikes now-familiar fault lines"
2016-06-18,104.1958,0.05640038904758171,2.5840573599215446,PS,PL,"<NUM> types trump-averse republicans/,,,/de blasio <NUM> million ferry push rides <NUM> boroughs subway price/,,,/polls give boost cameron fight brexit/,,,/worst week washington donald trump/,,,/november fast becoming gop fears referendum trump/,,,/orlando american muslims anxious comes next/,,,/uk police examine right-wing extremism link murder lawmaker/,,,/<NUM> republicans likely defect donald trump/,,,/chicago sanders supporters commiserate — plot next moves/,,,/ex-housekeeper attorneys accused trying extort waffle house chairman"
2016-06-19,104.5879,-0.3763107534084895,2.0728143646326203,NS,PS,"hamilton inc. path billion-dollar broadway show/,,,/transcending race lie/,,,/gop congress unfairly targeting irs/,,,/gun lobby finally cornered/,,,/tension funerals orlando victims protest irate driver/,,,/win-win strategy trump gop/,,,/expensive reminder sanders still dropped secret service detail/,,,/gay orlando grapples first saturday pulse feel like/,,,/pga players express outrage possible dustin johnson stroke penalty/,,,/former vanderbilt player found guilty rape retrial"
2016-06-20,103.969199,0.5915607828438993,2.149122798761823,PS,PS,"among olympians zika precautions fewer guests frozen sperm/,,,/brooklyn residents seek answers mentally ill ex-convict fatally shot/,,,/cavaliers defeat warriors win first n.b.a title/,,,/communities prepare mass shootings orlando offers lessons/,,,/compare gun death rates u.s. different world/,,,/corruption probe nets nyc police officers businessman/,,,/donald trump calls profiling stop terrorists/,,,/donald trump could threaten u.s. rule law scholars say/,,,/dustin johnson wins u.s. open oakmont first major title/,,,/former vanderbilt football player found guilty campus rape"
2016-06-21,104.65100000000001,-0.6557721003506032,1.3449584470161113,NS,PS,"anti-trump voices amplify internet violent results/,,,/champions monster polaroid yield digital world/,,,/chicago releases videos police shootings/,,,/donald trump fires corey lewandowski campaign manager/,,,/entire rationale donald trump presidential candidacy crumbling/,,,/fiat chrysler investigate crash killed star trek actor/,,,/game <NUM> n.b.a finals draws close <NUM> million viewers/,,,/gop leaders alarmed trump devastating fundraising start/,,,/heaven cleveland/,,,/hillary clinton new attack donald trump cheers allies worries"
